Published,User,Comment
2023-11-17T04:23:27Z,@LaLa-bc3ue,mau berapa banyak lagi kedatangan mereka mau smua warga rohing nya kalo mau menerima kasih aja tanah kusus untuk rohing itu bukan trdampat tp sengaja..kalo kasihan ya betul tp masa ya buat langganan..sdangkan kita rela merantau luar negri cb kalo smu tkw tki pulang indonsia mau jd apa
2023-11-17T04:23:12Z,@tukangkritik6251,"Soudara muslim kok nolak,blom lagi pengungsi dari palestina,,koar koar demo"
2023-11-17T04:23:10Z,@noviarestu2299,Sungguh mulia warga  Aceh
2023-11-17T04:23:08Z,@edipurnomo-no3ym,Rohingya dan rakyat Palestina sama-sma muskim sma-sma terusir trys knp harus dibeda-bedakan
2023-11-17T04:23:04Z,@a_sr4107,Laen lagi dengan Palestina
2023-11-17T04:22:56Z,@hilyafebriant0074,Btul skli yg di lakukan warga aceh....asal mula tujuan utama australia n skitarnya.suaka/perlindungan.tapii smp laut selatan hbis di hntam ombak n pasukn nyi kidul😊😊😊
2023-11-17T04:22:43Z,@YantoYanto-wc8pn,Itulah yang harus di bantu drun.....sesamu mu
2023-11-17T04:22:37Z,@noviarestu2299,Ya Alloh kasihan
2023-11-17T04:21:42Z,@riasdwi6888,Usiirr
2023-11-17T04:21:38Z,@arozisokhiwaana9659,"Inilah manusia manusia yg mabuk agama di Indonesia yg SOK PAHLAWAN terhadap palestina, SOK pahlawan ngumpulin dana, Katanya bantuan kemanusiaan, pengungsi rohingnya aja ditolak😂😂😂😂"
2023-11-17T04:21:35Z,@cobe2043,Gak sekejam itu warga Aceh.. video mereka di bawa ke camp pengungsian juga sudah banyak beredar.. tapi memang kebanyakan dari mereka tidak menjadikan Aceh Indonesia ini sebagai tujuan..
2023-11-17T04:21:30Z,@sonyagung4507,"Kemana para Kadrun-Kadrun hanya mau urus Palestina aja, gimana dengan pengungsi rohingya"
2023-11-17T04:21:18Z,@senjataharam9970,AWAL MULA ISRAEL YA SEPERTI INI SAMA DARI IMIGRAN JADI PENJAJAH ...
2023-11-17T04:20:40Z,@hendriksitompul1567,"Merinding melihatnya, saya lihat yg anak2 bnyak yg sakit, harusnya diobati dlu, dn diberi bakal obat2 tan. Tks."
2023-11-17T04:20:10Z,@HZH123,"Kemana tujuan mereka nggk jelas makanya mereka minta kerelaan utk tinggal, apalagi mereka muslim bukan kafir dgn dasar keimanan inilah hati kita utk menampung mereka yg mereka sgt butuhkan, beda dgn yahudi yg dipalestina menjajah, tp yg namanya muslim nggk ada menjajah saudara mereka sendri"
2023-11-17T04:19:54Z,@edipurnomo-no3ym,"Dari sini kita paham bahwa kepedulian +62 hanya sebatas di Medsos , klo orang Palestine bnyk yg akhirnya ngungsi ke Indonesia mungkin juga bakal ditolak.<br>Gitu kok waktu itu pada nyalahin Mesir😅😅😅😅"
2023-11-17T04:19:43Z,@adiw6283,Lho katanya serambi mekkah? memang agama isinya orang-orang munafik .
2023-11-17T04:19:29Z,@ILoveYou-uj3vs,"Jujur nih ya, bos di PT gue rata² orang Aceh.<br>Mereka sangat royal ke bawahan²nya, bahkan gaji gue aja 3x lipat dr UMR daerah.<br>Bos gue juga bilang, awal² Aceh menerima Rohingya dengan senang hati, tp makin lama mereka bertindak seenaknya, sampah masyarakat Aceh risih &amp; muak.<br>Giliran di usir malah ngajak ribut.🤦‍♂️🤦‍♂️"
2023-11-17T04:18:43Z,@anggabudiono8151,Dasar manusia berhati iblis 😡<br>Sesama manusia harus saling membantu 🥰
2023-11-17T04:18:34Z,@ulbertalainodle1691,"Nah bagus mata warga Aceh dah terbuka, mereka kesini untuk merebut rumah, harta, tanah, kalian di masa depan nanti.&quot; Good job Aceh 👍"
2023-11-17T04:18:00Z,@manihardimanihardi2417,"Masyarakat Indonesia sendiri hidup nya susah masyarakat miskin masih banyak di Indonesia, jangan menambahi beban masyarakat Indonesia, betul kalau ditolak"
2023-11-17T04:17:59Z,@ismetsitompul246,Bagus usir saja krn negara asli nya juga myanmar mengusirnya
2023-11-17T04:17:12Z,@masudmandar8491,sebagai seorang muslim..sy usul kpd pemerintah aceh..kan dulu sist<br>emnya di tampung lama . tp sy punya usul..baiknya di tampung 1 minggu . baru carikan lahan pertanian..suruh mereka kerja . biayai dulu..mgkin ada sumbangan dr orang2 kaya di situ untuk kebutuhan mereka sementara buka lahan pertanian..kasi mereka ayam 1 pasang dua pasang..jd bertani dan pelihara ayam juga..jgn malah di usir bos..mereka muslim juga .aduwww
2023-11-17T04:16:35Z,@dikakristianm2528,Iya lah... Ntar malah beranak pinak di indo.. Ujung-ujungnya ntar mau jadi lurah lagi 😅😅
2023-11-17T04:16:16Z,@nagusame_,"Kasian,mereka ga ada harapan.dimalaysia diusir,di indo ditolak ga tau alasannya kenapa..semoga kalian dapat tempat terindah,ya meski bumi ini punya bersama..."
2023-11-17T04:16:10Z,@junjunarto9570,Setuju keputusan tepat warga aceh
2023-11-17T04:16:07Z,@bagmalon,Imigran nanti.netap trus gak mau.balik..trus.klaim itu tanah leluhur..trus bikin aturan sendiri...jadi ingat prancis..belgia...australia
2023-11-17T04:15:29Z,@erickzulhamri2140,"Suku Rohingnya itu sering buat masalah, makanya dibanyak negara mereka ditolak, ternasuk di Malaysia<br>Kalo muslim Indonesia beda, yg penting seiman maka harus dibela, walau teroris sekalipun...."
2023-11-17T04:15:10Z,@koped213,Bawa ke pbb
2023-11-17T04:15:05Z,@el-gh7lb,Bantulah kan sesama kaum koq diabaikan😅😅😅
2023-11-17T04:14:38Z,@rahmatbuser8404,Do kasian.. Daripada pemerintah korupsi lebih baik uangnya buat pengungsi
2023-11-17T04:14:37Z,@QiuQiuChannel-ni3xj,"Minta Bantu boleh, kalo menetap pasti kuasai lahan warga 😗"
2023-11-17T04:14:34Z,@mariahmohdsaid4570,"Jangan datang ke Negara kami Malaysia, di Malaysia sudah terlalu ramai pendatang asing, kami sudah tidak mampu untuk menampung mereka semua,"
2023-11-17T04:14:03Z,@sofiafia1042,Ya Allah...sedih banget nasib mereka....
2023-11-17T04:13:42Z,@wanwan5660,Knp di usir??? Sesama muslim kok gitu
2023-11-17T04:13:09Z,@cumplunk879,smoga slamat sampai tujuan
2023-11-17T04:12:33Z,@Kuaro-wn3fi,Ya harus gt sbnrya se kasihan tp gmn lagi kl makin lama makin bnyk susah jg
2023-11-17T04:12:09Z,@HerMan-qn6dp,Kasian tolonglah pemerintah
2023-11-17T04:12:03Z,@tengkuharis9273,"woy aceh...mreka saudaramu!knp kau tolak..<br>apa masalahmu!<br>setidaknya,beri mereka nginap untuk beristirahat dan berpkir bagaimana langkah baiknya.jangan langsung di usit.."
2023-11-17T04:11:59Z,@user-pq5so5kh1u,Apa bedanya kemanusian palestina sama rohingya tp menurutku pemerintah indo kurang memperhatikan rohingya yg jls udah didepan mata.
2023-11-17T04:11:56Z,@velopelope1368,"Warga Aceh belajar dr pengalaman.. sebelum2nya mereka diterima dg tangan terbuka, diperlakukan dg baik, dikasih tempat tinggal makan minum dll, meski sudah diperingatkan oleh saudara2 qta d Malaysia ttg watak mereka, tp alasan kemanusiaan n se-aqidah lebih diutamakan waktu itu.. yg terjadi selanjutnya mereka malah memfitnah n menjelek2kan warga Aceh n juga pemerintah Indonesia.. kasian sih liat kondisi mereka terombang-ambing dlaut terutama yg anak2, tp ya gimana lg klo kepercayaan sdh  dinodai susah bro"
2023-11-17T04:11:18Z,@SANG.MANTAN,Usir Aja.. Lama Kelamaan Mereka Semua Akan Ber DUSTA .!!!<br> Mereka Semua Punya Pemimpin dan Negara Masing&quot;..<br> Tidak Gampang Singgah di Negara Lain.<br>.<br> Kita Punya Hak Warga Negra.<br>Urusin warga Sendiri Aja Masih Keteter.
2023-11-17T04:10:46Z,@shanumtv4480,negara wajib mendeportasi
2023-11-17T04:10:03Z,@andryan-_-ofisial3452,lama2 warga rohingnya dtang smua k&#39;indonesia.. pusing pmerintah ambil uang d&#39;mna??? ujung2 rakyat yg d&#39;peraaasss. ....!!!!
2023-11-17T04:09:32Z,@dorirenaldi8751,Serba salah sih..
2023-11-17T04:08:59Z,@HeryrupatHery-hx2wm,"Antar kan di negara asal nya ,gx layak orang kayak gini d trima"
2023-11-17T04:08:53Z,@user-eu7ln5zt6e,YA..INI BENAR. JGN TAMPUNG..NNT MALAH DATANG LG....WALAUPUN KASIHAN...TP.....
2023-11-17T04:08:44Z,@ATAPOLOchanel,Pengungsi bikin cemas.... Bikin negara merugi... Ini bukan terdampar tapi memang aceh tujuannya
2023-11-17T04:08:26Z,@dysanahsan,Kasian mereka.. kan sama² Muslim😢
2023-11-17T04:07:22Z,@aditsaputra6763,Semoga mereka selamat ...
2023-11-17T04:07:21Z,@taliban..,Demi kemanusian warga harus menerima mereka dengan hati terbuka.
2023-11-17T04:06:54Z,@zulkiplianun980,Tolak aja. Biar tidak buat kacau diaceh.
2023-11-17T04:06:54Z,@AdiLaksamana-ym7sc,Ya Allah lindungilah mereka ya Allah 😢😢😢😢😢
2023-11-17T04:06:43Z,@rakyat_jelata.,"TUMBEN DITOLAK.,.🤣🤣🤣🤣🤣 BIASANYA DIJAMU DAN DIBERIKAN TEMPAT TINGGAL YANG LAYAK....!!!!"
2023-11-17T04:06:42Z,@nekonimenekonime5711,Bikin rusuh aja menerima pengungsi ilegal pulangkan aja  dari pada mereka gak keurus malah jadi biang penyakit 😂😂😂
2023-11-17T04:06:11Z,@santoeto8484,Kejam.massa allah... bersandar bekal di akrat aja.... di tolak....
2023-11-17T04:06:06Z,@awkicauchannel9164,Bagusss..demi masa depan
2023-11-17T04:05:37Z,@ceki1460,Tolong aja semampuhnya.Mereka itu tujuanya bukan ke indonesia.klw tidak ke australia ke malaysia mencari kehidupan yg lebih baik
2023-11-17T04:05:27Z,@andryan-_-ofisial3452,ad PR untk pemerintah kirim bntuan....
2023-11-17T04:05:24Z,@SumariyahSorong-gx2dx,Dong liat Palestina lama lama. Hbis
2023-11-17T04:05:03Z,@remintong2930,"masyarakat indonesia aja sdh di anjurkan utk cukup 2 anak aja, utk membatasi membludaknya manusia , ini mlh menerima pengungsi lagi<br>jadi tdk perlu menerima pengungsi ini, karena pengungsi seperti ini akan lbh cepat berkembang melebihi pribumi, perempuan mreka ini msh mampu melahirkan 9 kali utk 1 perempuan, sementara permpuan kita sdh malas melahirkan paling2 dua kali melahirkan sdh capek.<br>jadi jgn coba2 menerima pengungsi ini utk menjaga kenyaman keturunan kita kelak.<br>cukup membantu semampu kita seperti makanan dll."
2023-11-17T04:04:37Z,@SumariyahSorong-gx2dx,Dong liat i
2023-11-17T04:04:21Z,@pengamatpolitik123,"Pemerintah dan msyarakat harus tegas, jangan sampe mereka jadi bomerang dikemudian hari..<br>Beri bantuan saja terus suruh keaustralia saja yg tanahnya masih luas"
2023-11-17T04:04:17Z,@fatoni7158,"Tolak aja gpp , masa lagi dan lagi .... udah cukup yg dulu itu saja , suruh ke thai / philip dan negara lain , takod nanti jd kayak israel gk tau diri"
2023-11-17T04:04:14Z,@YaronSuriah,suruh ngungsi aja ke gaza kan sdh kosong aman😁hamas palestina sudah TKO😆😆
2023-11-17T04:04:01Z,@user-pw9kv1fg7k,"😂😂😂😂😂😂😂😂😂😂😂😂, sesama muslim koh ditolak, kasian urus negara ngga bisa eh malah ingin urus timur tengah. Goblok goblok"
2023-11-17T04:03:35Z,@SumariyahSorong-gx2dx,Betul nanti org Indonesia lama lama terdesak dan ksik bantuan srh pergi
2023-11-17T04:03:31Z,@user-bp4fc5ee1g,Lanjutkan perjalanan kalian ke timur tengah
2023-11-17T04:03:26Z,@zerygerygery5823,"Urusan yg gini MUI,RUMAH ZAKT SERTA PA212,FPI DAN BAZNAS😊😅😮😢🎉😂TAPI MEREKA OGAH  NOLAK GAK ADA UNTUNG GURUS ROHINGYA BEDA DGN PALESTINA SEBAB SURGA ADA DIPALESTINA BUKAN DI ROHINGYA"
2023-11-17T04:03:21Z,@semesta-alam,"Jahat pulak, mereka manusia cari solusi bukan main usir2 saja mereka juga manusia muslim lagi agama mereka itu."
2023-11-17T04:03:02Z,@gugunaldo9022,nyamar negara kurang ajar..suruh plg lg jgn k kmbli d indonesia...bikin bbn
2023-11-17T04:02:52Z,@neovachirawit7322,Jangan seperti malaysia.sekarang jadi seperti balnglesia😂
2023-11-17T04:02:20Z,@Gokong01397,DATANG.... PINJAM 100 rb. ⛵⛵⛵
2023-11-17T04:02:10Z,@SumariyahSorong-gx2dx,Negara ksh kembali ke negarany
2023-11-17T04:01:47Z,@hijabfaradifa9639,Hanya negara malaysia yg mau menerima pelarian rohingya disini pelarian bisa bebas bekerja usaha jualan dan buka bengkel
2023-11-17T04:01:09Z,@AdiKusuma-vm3gv,"Kasihan mereka<br>Saudara kita di Palestina, kita bantu sebisa mgkn walupun letaknya jauh<br>Tp ini sudah di depan mata kita<br>Ayok saudara muslim"
2023-11-17T04:01:07Z,@juragan865,katanya saudara seiman😂😂😂
2023-11-17T04:00:23Z,@cluefamily5452,"Salah sendiri terlalu baik,😂😂😂😂😂,kasih dah makan terus tuh si Rohingya,jutaan orang Rohingya akan ke aceh😂😂😂😂"
2023-11-17T04:00:02Z,@rickyyapett413,"Bagus tu pak beri bantuan lalu suruh mereka pulang saja,"
2023-11-17T03:59:52Z,@zerygerygery5823,Sesama islam ditolak beda dgn palestina😊😅😮😢😢🎉😂anis ini bukan bangsa yaman siria sekampung senenek moyangnya pura gak tau cuek gak ada untuntnya buat anis gurus umat islam diluar yaman siria kalau umat islam indonesia kayakaya dunggu bisa dibodohi😊😅😮😢🎉😂
2023-11-17T03:59:45Z,@cluefamily5452,"Idih malah dibantuin, biarin aja balikin aja negaranya, malah keenakan"
2023-11-17T03:59:23Z,@user-lw2im3ym8d,Seharusnya Indonesia sudah berani melakukan operasi militer di Myanmar.
2023-11-17T03:59:02Z,@kuramakoicentre4284,"Betul. Melihat dari prilaku mereka di negara tetangga seperti kurang sopan dan invasif. Cukup beri bekal makan,pakaian lalu pulangkan ke negara asalnya. Mereka tidak boleh lari dari tanah lahir mereka"
2023-11-17T03:58:11Z,@cluefamily5452,"Bener tolak aja, bisa 2 juta orang, kasih makan dia aja,makanya jangan terlalu baik, bisa segerombolan ke indonesia😂😂😂"
2023-11-17T03:58:09Z,@yajdadhudan4079,"betul, bantu lalu usir,  mereka katanya tdk baik"
2023-11-17T03:58:05Z,@juraganchilik935,Rusia masih kekurangan manusia... mungkin bisa mengisi kota yg kosong
2023-11-17T03:57:49Z,@ciptaan_ayah_ibu,"emang mau kemana? australia juga menolak sih.. myanmar banglades kntI... klo mau di indonesia wajib jadi wn yg baik &amp; disteril biar gk nambah , lahan indonesia subur airnya banyak ikan, kasih aja pancingan, batang tebu, batang singkong, benih sayuran, mereka pasti survive"
2023-11-17T03:56:45Z,@PutraPutra-fe7hf,"Korban kbejTan.penguasa dolim.yanmar,,,"
2023-11-17T03:56:24Z,@kukang23,"Apa sih susahnya membawa pengungsi Rohingnya ke Indonesia ( coba tanya si Lem Aibon )  dia banyak solusi dan sangat manusiawi ....  mungkin coba di berangkatkan ke Jakarta , ke rumah si Lem Aibon ... sana banyak dana kelebihan bayar honor guru yg nilainya triliunan .."
2023-11-17T03:56:14Z,@shizuka_0584,"Bagus itu yg harus dilakukan, bantu mereka bukan berarti harus merampas hak warga aceh"
2023-11-17T03:55:14Z,@user-oc9px2np7l,"Satuju dengan warga aceh ,waspda kitu"
2023-11-17T03:55:04Z,@downline468,Baru sadar ternyata 😂
2023-11-17T03:55:03Z,@andreassudarman8283,Di Jakarta pada treak2 bela Rohingya.. Sodara seiman tuh...
2023-11-17T03:53:15Z,@iyansmulyanaputra2061,"Tidak ada di dunia ini manusia yg benar baik, smuany munafik, ada manusia yg sdang di timpa musibah malah di usir, coba kordinasikan dng pihak berwenang yaitu bagian transmigran yg mengurusny"
2023-11-17T03:53:13Z,@valentinoyohanis7064,"Jangan mau diterima, nanti kita yang bakal kesusahan. Sudah kejadian di eropa dan amerika, pengungsi malah menjadi ancaman penduduk lokal"
2023-11-17T03:53:09Z,@DuelLinksSkuy,ini orang rohingya ni banyak masalah memang harusnya diusir saja biar mereka balik kenegara mereka<br>warga aceh sudah belajar dari kesalahan sempat nampung si ROHINGYA di aceh tapi mereka malah NGELUNJAK <br>kerja bagus sekarang warga aceh sudah mengerti kenapa mereka tidak diterima oleh negara negara tetangga kita<br>klo ngomong soal kemanusiaan orang aceh juga banyak yg susah klo ketambahan mereka ya tambah susah intinya pasti ada yg aneh sama gerombolan orang orang itu sampe negara lain aja ogah nampung.
2023-11-17T03:53:01Z,@AbdulHalim_74,Jangan jadi macam kami di Malaysia mereka sudah besar kepala
2023-11-17T03:52:36Z,@ramanugrahajaya,"Breuh ka habeh, apa aceh ka sadar.."
2023-11-17T03:51:41Z,@lova7088,Kita bisa memberikan donasi tapi tidak untuk menetap. Kita belajar banyak dari sejarah Palestine Israel. Boleh singgah tapi TIDAK boleh menetap
2023-11-17T03:51:15Z,@martinuskolin800,😂😂😂😂 serambi mekah Indonesia ko bisa menolak saudara seiman se fans pipis onta 😂😂😂
2023-11-17T03:51:09Z,@jaelodondongolodon6768,"Akibat ga pake KB, banglades penuh pindah  ke myanmar, skrg pindah k aceh masih kosong dan LUAAS😂😂😂"
2023-11-17T03:51:07Z,@ririspristyadhana4104,"jangan sampai seperti malaysia menyesal krn mengizinkan warga rohingya menetap, mengungsi boleh baik boleh, menetap jgn, apalagi jd WNI"
2023-11-17T03:49:58Z,@MochNoer-fn2lr,Terima saja buat pasukan pertanian KTP sementara kode rohiniya
2023-11-17T03:49:56Z,@gudangtarling7591,Nangis aku melihat mereka berjuang  bertahan hidup😢😢😢
2023-11-17T03:49:54Z,@endrydarty1205,"Di palestin lahi perang warga dari negara 8ni dateng terus mungkin sengaja di siruh ganggu 8ndonesa biar ngga bisa membatu palstin ,ada aja ngga abis dari degara 8tu dateng paling suruha biar indinesa kewalah cara membagu batuwan aneh"
2023-11-17T03:49:49Z,@OJOLZCHANNEL,Kasihan
2023-11-17T03:49:35Z,@nn4768,"wah, semakin banyak penduduk kita nih 😂"
2023-11-17T03:49:29Z,@mr.jamesbond1514,"Aceh merupakan wilayah muslim terbesar.<br>Ayo dong terima saudara seiman kau itu, masa bela Palestina, tdk bela Rohingya juga dong.<br>Akh macam mana kau ini bah?"
2023-11-17T03:47:53Z,@akbar123S,"Rohingya masih sedarah banglades,,,waduhhhh"
2023-11-17T03:47:46Z,@fajarsidiq8773,"Membantu itu wajib, tp jgn tetap kita harus mempertahankan hak kita."
2023-11-17T03:47:10Z,@jaelodondongolodon6768,2 juta orang palestina mau ke aceh 😂😂😂
2023-11-17T03:46:37Z,@abetmanjorang8019,"Pengungsi Rohingga juga kan muslim,kenapa di tolak?,kok Palestina di bela..."
2023-11-17T03:46:30Z,@gaffarchanel3371,Y Alloh kasian manusia hrs memanusiakan ap lagi saudara muslim
2023-11-17T03:46:26Z,@sunriseseluler157,"Kenapa sasaran mereka aceh?? <br>Tapi untung warga aceh sekarang sudah cerdas, warga rohingnya balik ke bangladesh daerah asal mereka juga ditolak.."
2023-11-17T03:46:20Z,@mommyfatih056,Pngungsi itu menjalankan kwajibannya tuk mnghindari kedzaliman..<br>Sungguh bumi ini milik Allah..<br>Smoga mndpt pnyelesaian yg baik
2023-11-17T03:45:35Z,@mr.jamesbond1514,"Allah telah membongkar aib para kadrun yg cuma manis dibibir saja.<br>Yg dekat saja ditolak, kok yg jauh mau diterima ?<br>Sehat tah?"
2023-11-17T03:45:23Z,@tanamanhias2258,Jangan ada orang asing yg mau netap di Aceh buat nambahin beban aja
2023-11-17T03:43:51Z,@sussysusanty7197,Semua ada aturanya jgn sampe wilayah aceh di kuasai pendatang lebih baik mencegah
2023-11-17T03:42:36Z,@mr.jamesbond1514,"Baru warga Rohingya, belum warga Palestina.<br>Bela yg punya duit yah?<br>Bacotlu akbar  !<br>😂"
2023-11-17T03:42:06Z,@dx85ab52,"Kata nya humanity kalo koar-koar saudara seiman lah ini kok di tolak,gimana konsep nya saya kok gagal paham."
2023-11-17T03:41:30Z,@semutrangrang3345,"Hati-hati dengan rohingya, di malaysia juga gitu, mereka memang sistemnya kayak gitu, kapalnya sengaja dibuat karam atau sengaja dirusakin terus masuk ke wilayah kita. nanti kalau sudah di kasih hati, dan dapat izin dari warga sekitar, mereka ga mau kerja maunya jadi pengemis dan ingin menguasai suatu tempat.<br>orang-orang lokal bakalan di usir dari tempat wilayah mereka, akhirnya masyarakat lokal bakal minta tolong ke pemerintah untuk mengusir rohingya.<br>kasusnya kebnyakan seperti itu di setiap tempat<br>hati-hati aja<br>Kapal karam itu sengaja supaya ditolong oleh warga sekitar dan menarik simpati kita.<br>Semoga rohingya bisa kembali ke negara asal. Aamiin"
2023-11-17T03:41:29Z,@ekdinsinagaekdin8182,"sulit menjadi manusia yg pura2 baek,,ya seperti ini lh pakta nya..."
2023-11-17T03:40:05Z,@AnungN-so3fu,"Alhamdulillah ,,trima z atuh kasihan meteka"
2023-11-17T03:38:35Z,@hendrasaragih1039,"Tp saudara seiman ,,bantu dong..jgn sama palestina aja koar <a href=""http://koar.ni/"">koar.ni</a> da dpn mata,,saudara seiman😂"
2023-11-17T03:38:28Z,@khubiwahastuni5631,Indonesia udah Capek dg urusan nya sendiri. Harus nya Negeri nya sendiri yg harus bertanggung jawab.minimal ke Banglades atau Miyanmar harus memberikan jaminan ke aman an buat warga nya yg Islam.
2023-11-17T03:38:11Z,@kejangkejut69,"Jika menetap biar urusan pemerintah ya, jangan membuat judul dan memelintir kata kata demi views banyak ya"
2023-11-17T03:37:46Z,@user-db9xm7kx4s,"Kalau di  tolak masalah ekonomi masak aja kanji rumbi ,atau bubur"
2023-11-17T03:37:36Z,@Ayamgoyeng262,Bagusnya menderita aja di kampungnya sana atau melawan sampai mati....karna kita akan simpati kalau hanya liat virtual dari pada realyta..
2023-11-17T03:37:32Z,@praiprayoga9987,jangan sampai menetap di aceh sdah ada contoh dimalaysia warga rohingnya ingin mengusai  daerah yg dia tinggal dia sewaktu datang memelas tapi klo sdh lama di bagai singa meteka tdk segan tu memperkosa dn membunuh
